postcode,postcode_status,LSOA_code,LSOA_name,index_of_multiple_deprivation_rank int,index_of_multiple_deprivation_decile
GL51 7JW,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 7JX,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7JY,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 7JZ,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 7LA,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 7LB,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7LD,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7LE,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7LF,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7LG,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7LH,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7LJ,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7LL,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7LN,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7LP,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7LQ,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7LR,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7LS,Terminated,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7LT,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7LU,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7LW,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7LX,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7LY,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7LZ,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7NA,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7NB,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7ND,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7NE,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7NF,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7NG,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7NH,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7NJ,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7NL,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7NN,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7NP,Terminated,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7NQ,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7NR,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7NS,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7NT,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7NU,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7NW,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7NX,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7NY,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 7NZ,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7PA,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 7PB,Terminated,E01022157,Cheltenham 005D E01022157,6826,3
GL51 7PD,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7PE,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 7PF,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 7PG,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 7PH,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 7PJ,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 7PL,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 7PN,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7PP,Terminated,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7PQ,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 7PR,Terminated,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7PS,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7PT,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7PU,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7PW,Terminated,E01022120,Cheltenham 005A E01022120,3825,2
GL51 7PX,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7PY,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7PZ,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QA,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QB,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QD,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QE,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QF,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QG,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QH,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QJ,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QL,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QN,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QP,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QQ,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QR,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QS,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QT,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QU,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QW,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QX,Terminated,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QY,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7QZ,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7RA,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 7RB,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7RD,Terminated,E01022159,Cheltenham 005E E01022159,9849,3
GL51 7RE,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 7RF,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7RG,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7RH,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7RJ,Terminated,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7RL,Terminated,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7RN,Terminated,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7RP,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7RQ,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7RR,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7RS,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7RT,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7RU,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7RW,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7RX,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7RY,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7RZ,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7SA,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7SB,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7SD,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7SE,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7SF,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7SG,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7SH,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7SJ,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7SL,Terminated,E01022122,Cheltenham 003A E01022122,2222,1
GL51 7SN,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7SP,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 7SQ,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7SR,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7SS,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7ST,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7SU,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7SW,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7SX,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7SY,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7SZ,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7TA,Live,E01022148,Cheltenham 007A E01022148,16221,5
GL51 7TB,Live,E01022106,Cheltenham 010A E01022106,31040,10
GL51 7TD,Live,E01022148,Cheltenham 007A E01022148,16221,5
GL51 7TE,Live,E01022148,Cheltenham 007A E01022148,16221,5
GL51 7TF,Live,E01022148,Cheltenham 007A E01022148,16221,5
GL51 7TG,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7TH,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7TJ,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7TL,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7TN,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7TP,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7TQ,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7TR,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7TS,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7TT,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7TU,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7TW,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7TX,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7TY,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7TZ,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7UA,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7UB,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7UD,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7UE,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7UF,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7UG,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7UH,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 7UQ,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7WZ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YA,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YB,Terminated,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7YD,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YE,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YF,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YG,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YH,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YJ,Terminated,E01022147,Cheltenham 005C E01022147,2101,1
GL51 7YL,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YN,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YP,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YQ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YR,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YS,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YT,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YU,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 7YW,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 8AA,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8AB,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8AD,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8AE,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8AF,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8AG,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8AH,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8AJ,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8AL,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8AN,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8AP,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8AQ,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8AR,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8AS,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8AT,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8AU,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8AW,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8AX,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8AY,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8AZ,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8BA,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8BB,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8BD,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8BE,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8BG,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8BH,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8BJ,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8BL,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8BN,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8BP,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8BQ,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8BS,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8BT,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8BU,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8BW,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8BX,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8BY,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8BZ,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8DA,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8DB,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8DD,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8DE,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8DF,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8DG,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8DH,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8DJ,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8DL,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8DN,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8DP,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8DQ,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8DR,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8DS,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 8DT,Live,E01022147,Cheltenham 005C E01022147,2101,1
GL51 8DU,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8DW,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8DX,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8DY,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8DZ,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 8EA,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 8EB,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 8ED,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 8EF,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8EG,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8EH,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8EJ,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8EL,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8EN,Terminated,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8EP,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8EQ,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8ER,Terminated,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8ES,Terminated,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8ET,Terminated,E01022102,Cheltenham 008C E01022102,12035,4
GL51 8EU,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8EW,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8EX,Terminated,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8EY,Terminated,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8EZ,Terminated,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8FN,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8GA,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8HA,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8HB,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8HD,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8HE,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8HF,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8HG,Terminated,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8HH,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8HJ,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8HL,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8HN,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8HP,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8HQ,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8HR,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8HS,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8HT,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8HU,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8HW,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8HX,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8HY,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8HZ,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8JA,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 8JB,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8JD,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8JE,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8JF,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 8JG,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 8JH,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8JJ,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8JL,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8JN,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8JP,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8JQ,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8JR,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8JS,Terminated,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8JT,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8JU,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8JW,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8JX,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8JY,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8JZ,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8LA,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8LB,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8LD,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8LE,Terminated,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8LF,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8LG,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8LH,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8LJ,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8LL,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 8LN,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8LP,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8LQ,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8LR,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 8LS,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 8LT,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 8LU,Live,E01022157,Cheltenham 005D E01022157,6826,3
GL51 8LW,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8LX,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8LY,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8LZ,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8NA,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8NB,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8ND,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8NE,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8NF,Terminated,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8NG,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8NH,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8NJ,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8NL,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8NN,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8NP,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8NQ,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8NR,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8NS,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8NT,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8NU,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8NW,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8NX,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8NY,Live,E01022155,Cheltenham 007D E01022155,14645,5
GL51 8NZ,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8PA,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8PB,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8PD,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8PE,Terminated,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8PF,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8PG,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8PH,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8PJ,Terminated,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8PL,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8PN,Terminated,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8PP,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8PQ,Live,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8PR,Terminated,E01022158,Cheltenham 007F E01022158,15702,5
GL51 8PS,Live,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8PT,Terminated,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8PU,Terminated,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8PW,Terminated,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8PX,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8PY,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8PZ,Live,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8QA,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8QH,Terminated,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8QJ,Terminated,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8QL,Terminated,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8QQ,Terminated,E01022150,Cheltenham 007C E01022150,14455,5
GL51 8RA,Terminated,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8TP,Live,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8WB,Terminated,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8WR,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 8WT,Terminated,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8WX,Terminated,E01022156,Cheltenham 007E E01022156,12827,4
GL51 8XZ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 8YA,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 8YB,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 8YD,Terminated,E01022149,Cheltenham 007B E01022149,10745,4
GL51 8YE,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 8YF,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 8YG,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 8YH,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 8YJ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 8YL,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 8YN,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 8YP,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL51 8YQ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
